kingdom,phylum,subphylum,class_name,subclass,order_name,suborder,infraorder,family_name
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Crotaphytidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Agamidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Loxocemidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Iguanidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Uropeltidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Leiocephalidae
Animalia,Chordata,Vertebrata,Reptilia,,Gekkota,,,Eublepharidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Liolaemidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Lanthanotidae
Animalia,Chordata,Vertebrata,Reptilia,,Pleurodira,,,Cheloidea
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Scincidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Testudinoidea
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Erycidae
Animalia,Chordata,Vertebrata,Reptilia,,Scolecophidia,,,Gerrhopilidae
Animalia,Chordata,Vertebrata,Reptilia,,Scolecophidia,,,Typhlopidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Cylindrophiidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Phrynosomatidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Cordylidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Aniliidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Viperidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Hoplocercidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Kinosternidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Anguidae
Animalia,Chordata,Vertebrata,Reptilia,,Gekkota,,,Diplodactylidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Homalopsidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Colubridae
Animalia,Chordata,Vertebrata,Reptilia,,Crocodilia,,,Crocodylidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Gymnophthalmidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Calabariidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Xenosauridae
Animalia,Chordata,Vertebrata,Reptilia,,Gekkota,,,Pygopodidae
Animalia,Chordata,Vertebrata,Reptilia,,Rhynchocephalia,,,Sphenodontidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Xenodermidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Trionychoidea
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Varanidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Acrochordidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Pythonidae
Animalia,Chordata,,Reptilia,,,,,
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Chelydridae
Animalia,Chordata,Vertebrata,Reptilia,,Gekkota,,,Gekkonidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Chamaeleonidae
Animalia,Chordata,Vertebrata,Reptilia,,Scolecophidia,,,Leptotyphlopidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Dermatemydidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Dermochelyidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Pareidae
Animalia,Chordata,Vertebrata,Reptilia,,Crocodilia,,,Gavialidae
Animalia,Chordata,Vertebrata,Reptilia,,Crocodilia,,,Alligatoridae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Bolyeriidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Shinisauridae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Xantusiidae
Animalia,Chordata,Vertebrata,Reptilia,,Amphisbaenia,,,Cadeidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Teiidae
Animalia,Chordata,Vertebrata,Reptilia,,Pleurodira,,,Chelidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Platysternidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Sanziniidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Chelydroidea
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Leiosauridae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Corytophanidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Lamprophiidae
Animalia,Chordata,Vertebrata,Reptilia,,Pleurodira,,,Pelomedusoidea
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Trionychidae
Animalia,Chordata,Vertebrata,Reptilia,,Iguania,,,Tropiduridae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Testudinidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Gerrhosauridae
Animalia,Chordata,Vertebrata,Reptilia,,Gekkota,,,Carphodactylidae
Animalia,Chordata,Vertebrata,Reptilia,,Amphisbaenia,,,Blanidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Alopoglossidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Lacertidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Helodermatidae
Animalia,Chordata,Vertebrata,Reptilia,,Autarchoglossa,,,Diploglossidae
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Elapidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Chelonioidea
Animalia,Chordata,Vertebrata,Reptilia,,Alethinophidia,,,Xenophidiidae
Animalia,Chordata,Vertebrata,Reptilia,,Amphisbaenia,,,Amphisbaenidae
Animalia,Chordata,Vertebrata,Reptilia,,Cryptodira,,,Geoemydidae
Animalia,Chordata,Vertebrata,Holostei,,Amiiformes,,,Amiidae
Animalia,Chordata,,Holostei,,,,,
Animalia,Chordata,Vertebrata,Holostei,,Lepisosteiformes,,,Lepisosteidae
Animalia,Chordata,Vertebrata,Coelacanthi,,Coelacanthiformes,,,Coelacanthidae
Animalia,Chordata,,Coelacanthi,,,,,
Animalia,Chordata,Vertebrata,Coelacanthi,,Coelacanthiformes,,,Latimeriidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Rhinodermatidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Rhinophrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Sirenidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Dendrobatidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Brachycephalidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ceratophryidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Proteidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Brevicipitidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Sooglossidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Rhinatrematidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Pipidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Eleutherodactylidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Grandisoniidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Myobatrachoidea
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Mantellidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Pelodytidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Allophrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Strabomantidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Arthroleptidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Amphiumidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Siphonopidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Ichthyophiidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Dicroglossidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Centrolenidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Rhacophoridae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ranidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Limnodynastidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Petropedetidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Leiopelmatidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Batrachylidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ptychadenidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Telmatobiidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Odontophrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Hynobiidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Cryptobranchidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Cycloramphidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Ambystomatidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Dendrobatoidea
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Brachycephaloidea
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Hylodidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Alytidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ascaphidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Heleophrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ceuthomantidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Leptodactylidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Caeciliidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Bombinatoridae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Hemisotidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Pyxicephalidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ericabatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Rhyacotritonidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Dermophiidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ranixalidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Scaphiopodidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Plethodontidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Chikilidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Hylidae
Animalia,Chordata,,Amphibia,,,,,
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Megophryidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Myobatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Scolecomorphidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Hyperoliidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Phyllomedusidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Odontobatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Calyptocephalellidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Pelodryadidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Herpelidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Microhylidae
Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,Salamandridae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Bufonidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Pelobatidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Phrynobatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Conrauidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Aromobatidae
Animalia,Chordata,Vertebrata,Amphibia,,Gymnophiona,,,Typhlonectidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Alsodidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Neblinaphrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Craugastoridae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Nasikabatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Caligophrynidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Hemiphractidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Ceratobatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Nyctibatrachidae
Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Micrixalidae
Animalia,Chordata,Vertebrata,Chondrostei,,Acipenseroidei,,,Polyodontidae
Animalia,Chordata,Vertebrata,Chondrostei,,Acipenseroidei,,,Acipenseridae
Animalia,Chordata,,Chondrostei,,,,,
Animalia,Chordata,Vertebrata,Cephalaspidomorphi,,Petromyzontiformes,,,Geotriidae
Animalia,Chordata,Vertebrata,Cephalaspidomorphi,,Petromyzontiformes,,,Petromyzontidae
Animalia,Chordata,Vertebrata,Cephalaspidomorphi,,Petromyzontiformes,,,Mordaciidae
Animalia,Chordata,,Cephalaspidomorphi,,,,,
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Dictyocaulidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Pratylenchidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Atractidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Carabonematidae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Anguillicolidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Schneidernematidae
Animalia,Nematoda,,Chromadorea,,Rhabdiasida,,,Oxyuroidea
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Homungellidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Criconematidae
Animalia,Nematoda,,Chromadorea,,Diplogasterida,,,Odontopharyngidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Alloionematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Rhabdiasidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Rhigonematidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Trichostrongylidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Angiostomatidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Creagrocercidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Uncinariidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Pterygorhabditidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Strongylacanthidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Heteroderidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Oxyuridae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Syrphonematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Elaphonematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Rhabditonematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Bunonematidae
Animalia,Nematoda,,Chromadorea,,Aphelenchida,,,Myenchildae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Neotylenchidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Mesidionematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Rhabditidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Anisakidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Physalopteridae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Acanthocheilidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Chambersiellidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Thelastomatidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Tylenchulidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Maupasinidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Filariidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Agfidae
Animalia,Nematoda,,Chromadorea,,Aphelenchida,,,Paraphelenchidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Drilonematidae
Animalia,Nematoda,,Chromadorea,,Aphelenchida,,,Aphelenchoididae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Amidostomatidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Spiruridae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Toxocaridae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Anguinidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Metastrongylidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Psilenchidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Ascaridiidae
Animalia,Nematoda,,Chromadorea,,Diplogasterida,,,Diplogasteroididae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Pseudogasteroididae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Micropleudidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Hedruridae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Filarioidea
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Strongyidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Ascarididae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Thelaziidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Tetrameridae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Sphaerulariidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Cephalobidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Crossophoridae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Goeziidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Cosmocercidae
Animalia,Nematoda,,Chromadorea,,Aphelenchida,,,Aphelenchidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Acuariidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Kathlanidae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Dracunculidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Heterakidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Panagrolaimidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Seuratidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Heterohabditidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Allantonematidae
Animalia,Nematoda,,Chromadorea,,,,,
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Pangrolaimidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Robertiidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Scolecophilidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Setariidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Hoplolaimidae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Philometridae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Camallanidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Iotonchiidae
Animalia,Nematoda,,Chromadorea,,Diplogasterida,,,Cylindrocorporidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Brevibuccidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Fergusobiidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Strongyloididae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Heligosomatidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Heterocheilidae
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Camallanoidea
Animalia,Nematoda,,Chromadorea,,Camallanida,,,Dracunculoidea
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Diaphanocephalidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Soboliphymatidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Syngamidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Cloacinidae
Animalia,Nematoda,,Chromadorea,,Diplogasterida,,,Diplogasteridae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Steinernematidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Odontorhabditidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Alirhabditidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Globocephalidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Aproctidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Ungellidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Quimperiidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Cucullanidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Tylenchorhynchidae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Ollulanidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Dioctophymatidae
Animalia,Nematoda,,Chromadorea,,Tylenchida,,,Tylenchidae
Animalia,Nematoda,,Chromadorea,,Rhabditida,,,Daubayliidae
Animalia,Nematoda,,Chromadorea,,Ascaridida,,,Subuluridae
Animalia,Nematoda,,Chromadorea,,Strongylida,,,Ancylostomidae
Animalia,Nematoda,,Chromadorea,,Spirurida,,,Gnathostomatidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Actinolaimidae
Animalia,Nematoda,,Dorylaimea,,Muspiceida,,,Muspiceidae
Animalia,Nematoda,,Dorylaimea,,Trichocephalida,,,Cystoopsidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Carcharolaimidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Longidoridae
Animalia,Nematoda,,Dorylaimea,,Muspiceida,,,Robertdollfusidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Anatonchidae
Animalia,Nematoda,,Dorylaimea,,Mermithida,,,Tetradonematidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Campgdoridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Dorylaimidae
Animalia,Nematoda,,Dorylaimea,,Trichocephalida,,,Trichinellidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Oxydiridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Mononchulidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Nygolaimidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Nygolaimellidae
Animalia,Nematoda,,Dorylaimea,,Muspiceida,,,Phlyctainophoridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Diphterophoridae
Animalia,Nematoda,,Dorylaimea,,Mermithida,,,Mermithidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Cobbonchidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Leptonchidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Tylencholaimellidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Trichodoridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Bathyodontidae
Animalia,Nematoda,,Dorylaimea,,Dioctophymatina,,,Soboliphymidae
Animalia,Nematoda,,Dorylaimea,,,,,
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Trachypleurosidae
Animalia,Nematoda,,Dorylaimea,,Trichocephalida,,,Trichuridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Belondiridae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Opailaimidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Alaimidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Iotonchusidae
Animalia,Nematoda,,Dorylaimea,,Dorylaimida,,,Mononchidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Choniolaimidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Desmodoridae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Richtersiidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Cyatholaimidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Siphonolaimidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Draconematidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Diplopeltidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Araeolaimidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Camacolaimidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Leptolaimidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Chromadoridae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Comesomatidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Sphaerolaimidae
Animalia,Nematoda,,Chromadoria,,Desmoscolecida,,,Desmoscolecidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Monoposthiidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Haliplectidae
Animalia,Nematoda,,Chromadoria,,Desmoscolecida,,,Greeffiellidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Linhomoeidae
Animalia,Nematoda,,Chromadoria,,Desmoscolecida,,,Meyliidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Spiriniidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Bastianiidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Epsilonematidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Scaptrellidae
Animalia,Nematoda,,Chromadoria,,,,,
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Microlaimidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Rhabdolaimidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Isolaimiidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Monhysteridae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Aulolaimidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Teratocephalidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Plectidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Ceramonematidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Axonolaimidae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Xennellidae
Animalia,Nematoda,,Chromadoria,,Araeolaimida,,,Tripyloididae
Animalia,Nematoda,,Chromadoria,,Desmodorida,,,Selachinematidae
Animalia,Nematoda,,Chromadoria,,Monhysterida,,,Aponchiidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Cryptonchidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Thoracostomopsidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Onchulidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Anoplostomatidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Synochidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Leptosomatidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Phanodermatidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Ironidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Lauratonematidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Eurystominidae
Animalia,Nematoda,,Enoplia,,Enoplida,,,Tripylidae
